Node1,Node2
272,291
272,292
272,293
272,295
272,296
272,297
272,299
272,301
272,302
272,304
272,306
272,308
272,1382
272,433
272,1205
272,2527
272,1214
272,1597
273,1718
275,714
275,818
275,1382
275,1136
275,816
278,2133
278,2682
281,1190
281,1842
282,1493
282,1942
284,1493
285,1599
285,1153
285,1745
286,1130
286,1563
287,2530
287,370
291,1719
291,299
292,1608
292,2238
294,377
294,2435
295,1530
297,1493
297,1496
297,2170
298,1290
299,714
299,2156
299,1770
299,1881
299,1224
301,538
302,361
303,619
305,1990
306,1382
306,1598
306,1590
309,313
309,314
309,315
313,499
313,315
313,1556
313,1376
313,382
313,2241
314,2255
314,1363
315,1590
315,2702
316,405
317,339
320,2202
320,2277
320,437
323,1841
325,1019
325,1418
325,2509
326,854
326,337
326,1244
329,811
331,1736
332,732
333,1817
333,1369
334,947
334,1578
335,425
338,661
340,742
340,2705
341,345
343,1273
343,1362
344,1297
344,1563
344,1846
344,2178
345,551
345,925
345,562
345,881
345,1302
345,1979
345,420
346,347
346,348
346,349
346,350
346,351
346,354
346,355
346,356
346,357
346,358
346,360
346,361
346,362
346,363
346,366
346,367
346,368
346,369
346,370
346,371
346,372
346,373
346,374
346,375
346,376
346,854
346,946
346,2444
348,1305
348,1306
348,883
348,1237
348,544
349,1130
349,2145
350,1218
350,1654
350,1563
350,698
350,704
350,1840
352,1365
354,2162
354,695
356,528
356,565
356,1084
356,529
356,547
356,1239
356,845
356,537
357,884
357,902
361,797
361,1120
361,362
361,1981
362,797
362,472
365,1824
365,1934
367,377
367,1730
367,1837
367,2181
368,528
368,2641
368,1905
369,760
370,519
370,1120
370,1881
370,1945
370,2104
370,1597
371,528
371,1172
372,528
372,682
372,1023
372,1050
372,2168
373,1194
373,1756
374,2073
374,1120
374,872
374,376
374,2132
374,987
374,1794
377,378
377,381
377,382
377,383
377,384
377,385
377,386
377,387
377,389
377,391
377,392
377,395
377,396
377,397
377,400
377,402
377,406
377,409
377,410
377,411
377,414
377,415
377,417
377,418
377,419
377,420
377,422
377,425
377,426
377,427
377,429
377,430
377,431
377,432
377,433
377,434
377,435
377,436
377,437
377,438
377,439
377,440
377,443
377,445
381,1493
381,435
381,2253
381,1936
381,2018
381,1311
382,619
382,626
382,2188
386,1493
386,1154
389,854
389,988
390,1778
393,1273
395,714
395,854
395,1112
395,834
395,1273
396,484
397,854
397,2341
397,884
400,714
402,599
402,626
402,1136
402,1710
402,493
402,595
405,1049
406,652
409,871
410,411
410,995
411,714
412,526
413,1493
415,854
415,644
417,1493
417,1795
418,714
418,1158
419,1344
419,429
419,2689
420,599
420,1001
420,2105
420,1611
420,1951
422,1493
422,2385
425,714
425,1493
425,432
425,2389
427,854
429,1496
429,2597
430,818
431,1493
431,650
432,1493
433,1233
433,1623
433,1544
433,1545
433,2561
433,1736
434,854
435,714
435,1493
435,977
435,2266
435,810
437,1881
438,714
440,714
443,714
445,1748
446,449
446,452
446,455
446,457
447,801
447,2602
448,969
449,2168
454,2326
457,760
460,1543
460,1172
463,860
463,2038
463,1521
464,2325
464,801
464,2528
465,2133
467,471
467,818
467,840
467,1645
467,1957
467,1805
470,818
473,1130
473,1654
473,2678
474,818
474,1040
474,1563
474,1292
475,985
475,541
476,922
476,1873
476,2592
476,612
476,1566
479,500
479,648
479,1723
480,736
481,500
481,2304
481,1787
483,491
487,1532
489,585
491,648
491,2526
492,499
494,881
496,866
497,2043
497,1765
497,1248
498,636
498,1963
499,501
500,1970
501,588
501,1857
503,1508
503,1157
503,1040
503,2040
505,510
505,511
505,512
505,513
505,1623
506,887
507,528
507,892
508,818
510,659
510,890
510,511
510,541
510,993
511,1118
511,1216
512,708
512,709
512,779
512,790
512,794
512,513
513,528
513,1731
514,1700
516,1536
518,760
518,1194
518,1464
519,1130
519,1732
519,1389
520,524
520,526
520,2596
521,1211
521,538
524,1031
524,1802
524,1637
526,728
526,775
526,2057
527,1428
528,529
528,531
528,532
528,533
528,534
528,537
528,538
528,539
528,540
528,541
528,542
528,544
528,545
528,546
528,547
528,548
528,550
528,1802
528,1568
529,1022
529,590
531,922
531,1084
531,544
532,1286
533,1120
533,1129
533,824
535,1158
538,596
538,2044
541,1542
544,676
544,1120
544,1251
544,1129
544,926
545,1120
545,867
546,1120
547,565
547,811
547,858
547,723
547,2087
549,1344
549,2404
551,552
551,555
551,556
551,557
551,560
551,561
551,563
551,565
551,566
551,567
552,1352
552,1611
553,794
553,1654
554,1563
555,776
556,863
557,880
557,2495
559,568
560,707
560,1264
561,869
563,1544
563,790
564,2172
565,873
565,880
565,1239
565,1884
565,2355
565,568
566,1061
566,1841
567,880
567,1131
567,1881
568,571
568,572
568,573
568,577
568,1122
569,1338
571,2253
572,818
572,2285
573,1118
573,1411
574,1723
575,1695
576,1131
578,2416
579,582
579,584
579,588
579,591
579,594
579,596
579,599
580,2614
581,2656
581,1145
582,599
582,2393
582,617
582,1982
583,599
584,599
587,599
588,2393
588,593
588,1611
591,599
591,2289
591,846
593,599
593,1290
594,599
594,2393
594,1504
594,2707
595,599
595,2393
596,599
596,1362
599,600
599,601
599,603
599,604
599,605
599,606
599,607
599,608
599,609
599,612
599,613
599,1136
600,1244
601,619
601,666
601,2128
602,1541
603,609
603,1482
604,2393
604,870
604,1330
604,1398
606,1385
607,1474
607,733
608,2393
608,831
611,2019
611,1173
612,1493
612,2517
613,1493
614,617
614,619
615,619
615,2131
615,2258
615,1377
617,2163
618,619
618,626
618,2389
619,626
620,2429
621,626
621,1208
624,750
625,2111
626,910
626,911
626,794
626,980
626,2303
626,953
630,2321
630,663
631,818
631,653
631,912
634,1943
635,2640
636,637
636,2528
639,1738
640,1240
641,1240
642,1237
642,1326
643,2110
645,707
651,1405
651,809
651,1479
652,670
655,2624
655,2354
655,2014
656,659
656,668
656,1606
658,659
658,670
658,903
658,1964
659,660
659,662
659,663
659,665
659,666
659,668
659,669
659,670
659,1403
659,1835
659,1169
659,2491
660,668
660,2508
662,1830
662,2572
662,2527
663,1599
664,818
664,2433
665,1835
666,1314
668,1399
668,1403
668,2693
668,812
669,1934
670,1160
671,1403
673,690
673,760
674,860
676,678
676,679
676,680
676,682
676,683
676,685
676,686
676,687
676,688
676,689
676,850
678,1067
679,1891
680,1096
682,2244
683,1824
683,1550
683,1323
684,1505
685,1024
685,2227
686,1120
686,1129
687,1506
688,1032
688,776
688,1033
688,1130
688,1336
689,2214
690,692
690,697
690,698
690,701
690,704
690,705
690,1130
697,1560
698,1564
698,2136
698,1064
698,2271
699,704
700,794
700,1223
700,796
701,760
701,1838
702,1630
702,1239
704,1676
705,1301
707,710
708,818
709,872
709,1683
710,794
710,1868
712,1208
714,715
714,716
714,719
714,720
714,723
714,724
714,725
714,726
714,728
714,730
714,731
714,732
714,734
714,735
714,736
714,737
714,738
714,739
714,740
714,741
714,742
714,743
714,744
714,745
714,746
714,747
714,748
714,749
714,750
714,752
714,759
714,860
714,1688
714,1698
714,1692
716,2682
720,1283
723,1274
723,2359
724,884
726,2110
728,1061
730,2063
732,800
733,1305
734,914
734,1972
736,1403
736,1970
736,2005
737,738
738,760
738,739
738,1065
738,2508
739,1233
739,1981
739,2516
740,860
740,814
740,2637
740,1031
743,1027
744,1421
744,2447
745,840
745,1684
745,1709
745,1710
745,1711
745,747
745,1790
745,986
747,1372
748,1318
748,1651
752,1599
752,1056
759,797
760,761
760,762
760,763
760,764
760,765
760,767
760,769
760,770
760,771
760,775
760,776
760,777
760,778
760,779
760,780
760,781
760,782
760,1194
760,1197
760,1824
760,1199
761,872
761,1365
762,2678
762,1745
765,776
765,1194
765,1529
767,1256
769,1639
769,2292
769,1370
771,1194
772,2057
775,1194
775,1824
776,780
776,1194
776,1199
776,1276
776,2325
777,1996
778,1194
778,1959
779,782
781,922
781,927
781,2283
782,2335
783,785
787,884
788,884
788,1797
789,950
790,875
791,2683
793,1542
794,1135
797,800
797,801
797,802
797,803
800,854
800,936
800,1958
800,2689
802,2407
802,2320
803,1120
803,1563
803,896
807,1397
810,872
810,2395
810,1735
811,812
811,814
811,815
811,818
811,819
812,1648
812,1609
815,1235
816,818
816,840
816,1590
816,1886
817,1467
818,819
818,820
818,821
818,822
818,824
818,831
818,834
818,835
818,836
818,838
818,839
818,1071
818,1320
818,2415
819,2307
820,1599
820,1988
824,1547
826,1373
831,854
831,950
831,1365
834,840
834,978
835,2371
836,1431
836,1283
838,1419
840,845
840,846
842,1017
844,1078
845,1467
845,1466
846,1599
846,1347
854,856
854,857
854,858
854,859
854,860
854,861
854,862
856,1136
856,1644
856,2347
860,944
860,946
860,947
860,1493
861,1664
864,875
864,1202
865,867
865,870
865,872
867,2468
870,1131
871,2423
871,2283
872,1153
872,1157
872,1158
872,1159
872,977
872,1161
872,1218
872,1237
873,880
873,1827
873,1185
874,1033
875,879
875,880
875,881
875,882
875,883
875,884
875,885
875,887
875,1202
875,1302
877,1098
879,971
879,1792
879,1709
879,1405
880,1269
880,1264
880,924
880,1273
880,1276
880,1277
880,881
880,1225
881,1202
881,1083
881,1209
881,886
881,1302
882,1273
882,1893
884,1881
884,1389
884,1042
885,2591
886,2658
890,1078
896,1488
896,1326
897,1942
897,1612
898,1317
903,1125
903,1599
907,936
909,2252
910,1856
912,2097
913,1053
913,1045
918,1802
918,1509
919,2013
919,1237
920,1215
921,1292
922,925
922,1219
924,1670
925,1302
925,979
925,2530
927,928
928,1608
928,930
928,2583
928,1585
928,1564
928,1226
929,1608
933,1413
933,2233
936,938
936,939
936,978
939,1401
940,943
940,1649
940,2401
941,1227
944,1982
944,1213
945,1594
946,1130
946,1158
950,951
950,956
950,1787
952,1885
955,1620
956,1168
956,1173
956,1166
957,2226
962,2400
962,1999
962,1646
973,1663
973,2616
974,2572
976,2530
977,2572
977,1767
978,2634
985,1211
985,2071
985,2550
986,2143
989,2356
989,1402
989,1094
993,2407
995,1120
995,1531
995,1519
995,2085
995,2566
999,1692
1005,2220
1007,2200
1008,1717
1011,1563
1013,1811
1013,1125
1014,1712
1014,2103
1015,1016
1015,2245
1015,1154
1016,2187
1016,1426
1021,1832
1021,1588
1021,2345
1022,1832
1022,2426
1024,1030
1024,1031
1027,2307
1030,1314
1030,1959
1030,1363
1034,1883
1036,2239
1039,1706
1042,1530
1043,1835
1043,1979
1044,1049
1044,1051
1044,1340
1044,1323
1044,2098
1047,1792
1047,2530
1048,1053
1049,2360
1051,1053
1051,1617
1051,1889
1052,1467
1053,1934
1054,1403
1054,1684
1054,1225
1055,2397
1057,1432
1058,1875
1059,1175
1060,1584
1061,1062
1061,2251
1065,1886
1068,2343
1071,1434
1075,1765
1079,1115
1083,1862
1084,1564
1084,1882
1089,1563
1090,1195
1093,1649
1094,1493
1095,1376
1095,1715
1095,1682
1095,2407
1099,1239
1102,1775
1102,1397
1107,1796
1110,2441
1111,2707
1115,1889
1118,1590
1119,1563
1120,1121
1120,1125
1120,1129
1120,1130
1120,1131
1120,1135
1120,2257
1124,1972
1125,1131
1126,1542
1127,1586
1128,1992
1129,2073
1129,2465
1130,1218
1130,1559
1130,1560
1130,1563
1130,1535
1130,1564
1130,1131
1130,1418
1131,1590
1131,1466
1131,1654
1131,1297
1131,2022
1136,2238
1137,1337
1138,1244
1147,1731
1150,2151
1153,1656
1153,2582
1155,2602
1157,1158
1158,1161
1161,1920
1161,2175
1161,1487
1166,1320
1170,2627
1175,1814
1175,2055
1176,1732
1187,2043
1190,2591
1190,2309
1190,2570
1190,1341
1190,1958
1191,1282
1192,2127
1194,1195
1194,1197
1194,1199
1194,1202
1194,1206
1195,1852
1197,1199
1197,2151
1200,2098
1202,1203
1202,1204
1202,1205
1202,1206
1202,1209
1202,1836
1203,1267
1203,1206
1203,1483
1204,1261
1204,1262
1204,1302
1204,1700
1205,1305
1206,1302
1206,1385
1206,1273
1206,1388
1206,1389
1209,1302
1209,1280
1209,1284
1211,1237
1215,2102
1216,2627
1218,2217
1218,2234
1219,2277
1222,1569
1223,1225
1223,1227
1223,1230
1224,2114
1225,1230
1225,1297
1226,1230
1227,1230
1228,1230
1228,1874
1230,1601
1230,1708
1230,1711
1230,1713
1230,1231
1230,1232
1231,1802
1231,1847
1232,1761
1233,1981
1235,1606
1235,2188
1237,1239
1237,1240
1237,2563
1237,1981
1239,1609
1239,2605
1239,1477
1240,1513
1240,1525
1240,1509
1243,1738
1247,2485
1251,1392
1251,1455
1252,2099
1253,1807
1256,1326
1258,2212
1261,1262
1261,1302
1262,1305
1262,1306
1262,1832
1262,2653
1262,2704
1263,1968
1267,2081
1269,2141
1275,1330
1275,1688
1275,1971
1275,2546
1276,1609
1277,1684
1279,1744
1280,1284
1280,1302
1281,1302
1282,1302
1284,1295
1284,1655
1285,1302
1286,2015
1293,1921
1298,1302
1298,1312
1299,1784
1299,2640
1301,1452
1302,1303
1302,1305
1302,1306
1302,1431
1304,1354
1305,2474
1309,1314
1309,1959
1309,1735
1310,2090
1311,1959
1312,1314
1312,1959
1314,1959
1315,1483
1316,1551
1320,1321
1321,1616
1321,2593
1321,1581
1324,1946
1324,1366
1326,2160
1327,1655
1328,1504
1328,1599
1329,1797
1329,1419
1342,2259
1342,1922
1345,1382
1351,1899
1351,2438
1352,2101
1360,2567
1361,2561
1363,1814
1367,1844
1369,1403
1372,1376
1373,1623
1373,1824
1373,1884
1375,2314
1376,1824
1376,2079
1376,1966
1376,1617
1382,1622
1382,1608
1385,1664
1389,1723
1394,2253
1395,2141
1399,1400
1399,1402
1400,1403
1400,1835
1401,1835
1402,1835
1403,1405
1403,1406
1405,1835
1405,1842
1408,2237
1417,1478
1418,1419
1418,1608
1419,1420
1420,2149
1420,1936
1421,2432
1423,1425
1423,1427
1423,1430
1423,1431
1423,1434
1423,2600
1425,2596
1425,1430
1427,2596
1427,1430
1427,2567
1427,2447
1430,2162
1430,2596
1430,1431
1430,2614
1430,1434
1431,2591
1431,2600
1434,2162
1434,2591
1434,2596
1434,1557
1434,2562
1435,1713
1436,1609
1440,2009
1441,2364
1441,1931
1444,1488
1466,1712
1467,1469
1467,1471
1467,1887
1469,2033
1469,2558
1478,1981
1480,2605
1483,2282
1483,2080
1487,2216
1493,1496
1493,1497
1493,1500
1493,1501
1497,1736
1498,1964
1499,1633
1504,1505
1504,1599
1504,2276
1504,1988
1505,1582
1505,1599
1505,2456
1507,2140
1511,2188
1511,2563
1511,1807
1511,2707
1523,1616
1527,2106
1528,2137
1529,1795
1529,2066
1531,1908
1532,2054
1541,2079
1545,1835
1549,1667
1554,2550
1556,2678
1558,2176
1559,1938
1562,2584
1563,1590
1563,1794
1563,1564
1563,2684
1563,2110
1566,2441
1569,1757
1576,2179
1578,1879
1582,1599
1582,1609
1582,1721
1582,2237
1583,2447
1584,2618
1587,2441
1588,1633
1590,2598
1591,1834
1598,2530
1599,1601
1599,1602
1599,1606
1599,1607
1599,1608
1599,1609
1599,1612
1599,2016
1602,1965
1608,1692
1608,1752
1608,1813
1619,2707
1623,2049
1630,2265
1634,2395
1637,2677
1637,1828
1644,1824
1648,2698
1654,2579
1654,2022
1654,2365
1663,1943
1664,1715
1669,2103
1674,2406
1674,2545
1674,2677
1675,2453
1684,1685
1688,1692
1688,1815
1692,2033
1696,2528
1698,2129
1707,2226
1708,2226
1711,2254
1718,2657
1722,2680
1725,2389
1725,1926
1729,2088
1732,1735
1732,1736
1732,2170
1732,2116
1736,1886
1736,1770
1736,2630
1738,2389
1739,2024
1740,2582
1740,2085
1744,2283
1749,2009
1751,2433
1754,1976
1760,2187
1762,2508
1766,1776
1767,1828
1770,1990
1776,2327
1788,1842
1792,2085
1799,2645
1800,2025
1804,1814
1806,1886
1810,2078
1811,1905
1814,2086
1815,1819
1819,1875
1821,2614
1824,1827
1824,1832
1824,2117
1832,2217
1835,1842
1835,1843
1835,1844
1835,1924
1835,2688
1842,2251
1843,2055
1853,2570
1870,1937
1873,2486
1886,1932
1889,2597
1889,1890
1890,2500
1892,2265
1897,2432
1897,1927
1905,2054
1917,2600
1924,2419
1929,2613
1931,2542
1936,2087
1938,2689
1942,1943
1942,2555
1943,2187
1943,2478
1946,2136
1946,2252
1949,2136
1952,1955
1955,2136
1955,2137
1955,2370
1959,2016
1972,2568
2005,2374
2008,2268
2009,2013
2042,2660
2044,2101
2054,2643
2058,2542
2071,2291
2072,2557
2073,2405
2076,2371
2089,2591
2099,2101
2101,2102
2101,2104
2105,2240
2108,2520
2129,2253
2130,2439
2136,2258
2143,2562
2156,2395
2162,2600
2169,2569
2169,2657
2219,2550
2255,2571
2279,2435
2282,2289
2297,2304
2320,2653
2329,2398
2344,2531
2354,2371
2359,2507
2384,2624
2385,2613
2405,2499
2411,2583
2456,2485
2495,2528
2496,2602
2512,2596
2596,2597
2596,2600
2596,2603
