Node1,Node2
1084,1303
1089,1563
1118,1119
1118,1590
1120,1122
1120,1125
1120,1126
1120,1129
1120,1130
1120,1131
1120,1135
1125,1131
1129,2073
1130,1563
1130,1535
1130,1564
1130,1131
1131,1590
1131,1466
1131,1654
1194,1197
1194,1199
1194,1202
1194,1206
1197,1199
1202,1204
1202,1206
1203,1206
1204,1302
1206,1302
1206,1273
1206,1389
1209,1302
1209,1280
1210,1302
1211,1237
1225,1230
1230,1710
1237,1239
1237,1240
1277,1467
1280,1302
1285,1302
1298,1302
1302,1303
1302,1305
1302,1306
1307,1496
1328,1599
1352,2101
1382,1608
1403,1405
1418,1608
1493,1497
1493,1501
1529,1795
1545,1835
1563,1590
1563,1564
1599,1607
1599,1608
1599,1609
1607,1795
1608,1692
1715,1716
1732,1736
1736,1770
2044,2101
2099,2101
