Node1,Node2
1120,1126
1120,1129
1120,1130
1120,1131
1120,1135
1130,1559
1130,1560
1130,1563
1130,1535
1130,1564
1130,1131
1131,1590
1131,1466
1131,1654
1159,1891
1194,1197
1194,1199
1194,1202
1194,1206
1202,1204
1202,1206
1202,1209
1203,1206
1204,1302
1206,1302
1206,1386
1206,1273
1206,1389
1209,1302
1211,1237
1230,1708
1237,1240
1239,1609
1240,1509
1261,1302
1277,1467
1280,1284
1282,1302
1285,1302
1298,1302
1302,1303
1302,1305
1302,1306
1328,1599
1352,2101
1382,1608
1467,1471
1493,1497
1493,1501
1504,1599
1545,1835
1563,1564
1582,1599
1599,1602
1599,1608
1599,1609
1599,1612
1608,1692
1684,1685
1715,1716
1770,1990
1835,1842
1946,2252
1954,2137
2044,2101
