Node1,Node2
297,1493
297,1496
297,612
297,1637
297,1322
297,2003
298,377
299,714
300,2001
301,745
301,2405
303,1477
303,1195
304,2365
306,1206
306,884
307,1493
307,1483
307,2603
309,314
314,2255
314,641
315,501
315,2462
316,1616
317,1268
317,2537
321,2642
323,1197
324,819
326,854
327,1578
327,2121
327,1359
328,867
330,940
331,1736
331,1768
331,471
332,2446
340,2334
341,344
341,345
341,2313
341,2635
342,1302
342,1206
342,1062
344,1297
344,973
345,551
345,881
345,1302
345,1979
346,347
346,348
346,349
346,350
346,351
346,352
346,353
346,356
346,357
346,359
346,360
346,361
346,362
346,366
346,367
346,368
346,370
346,371
346,372
346,373
346,374
346,375
346,376
346,854
346,946
348,1306
348,1375
350,1218
350,1654
350,1563
350,2659
351,1211
353,985
353,2366
356,528
356,1084
356,529
357,2165
360,1336
361,797
361,1120
361,1699
361,362
362,797
362,434
365,1824
366,1194
367,377
367,2406
368,528
369,760
370,519
370,1120
370,1881
370,1508
370,1300
371,528
371,1075
371,1077
372,528
372,2400
373,1194
373,1610
373,1925
374,1120
374,872
375,1446
375,1743
375,1692
376,1237
376,1603
377,378
377,379
377,380
377,381
377,384
377,386
377,387
377,391
377,392
377,393
377,395
377,399
377,400
377,402
377,405
377,406
377,407
377,409
377,414
377,415
377,417
377,418
377,419
377,422
377,423
377,425
377,428
377,429
377,430
377,431
377,432
377,433
377,434
377,435
377,436
377,437
377,439
377,440
377,444
377,1294
377,791
378,854
379,2349
380,1062
381,1493
381,1024
382,619
386,1168
387,664
389,854
391,1406
395,714
395,854
395,676
396,1079
399,1718
400,714
402,599
402,626
402,1136
402,1117
402,1968
405,831
405,534
405,1386
406,2426
411,714
411,781
413,1493
413,2612
413,669
415,854
415,2478
417,1493
417,1954
418,714
418,1039
418,1459
419,1344
419,429
419,1009
420,599
422,1493
425,714
425,1493
425,432
425,976
427,854
428,524
428,1302
429,1747
430,818
431,1493
432,1101
432,1493
432,1309
433,1623
433,613
433,1120
434,2458
435,714
435,1493
435,642
438,714
438,857
440,714
440,1493
440,525
444,1493
444,1245
446,448
446,451
446,455
446,457
446,460
446,990
448,1244
449,1211
449,1312
451,1543
451,680
451,2106
451,1610
452,688
455,1358
455,543
457,760
457,776
457,868
460,641
461,1647
463,2602
466,2467
466,1563
467,468
467,471
467,472
467,818
467,840
467,750
467,896
468,2576
470,818
472,1852
472,1090
473,474
473,1130
473,738
474,818
474,1783
474,1563
478,1797
478,2371
479,648
479,2111
480,546
484,960
486,1627
489,2037
495,1593
496,850
498,636
500,645
502,1066
503,1508
503,644
503,2654
503,505
505,512
505,513
505,514
505,1623
506,1919
508,818
508,1373
509,1493
510,659
512,779
512,790
512,794
512,513
512,2475
513,528
513,2635
513,621
513,1758
514,572
514,1738
514,1894
517,760
518,760
518,1194
518,1365
519,1130
519,1732
520,524
520,526
520,694
520,1308
520,759
521,1211
521,558
522,1873
522,847
524,1031
526,775
526,767
527,1971
528,529
528,531
528,533
528,534
528,535
528,539
528,540
528,542
528,544
528,545
528,546
528,547
528,548
528,549
528,550
528,1802
528,2563
529,1084
529,1022
529,873
529,1912
531,922
533,1120
533,2161
535,549
535,1818
535,1314
536,1048
540,1586
544,676
544,1120
544,1251
544,1405
545,1120
545,867
545,1516
545,1409
546,1120
546,1651
547,1368
549,1802
549,1344
549,1098
549,1628
549,1736
550,1941
550,808
551,554
551,555
551,557
551,560
551,562
551,564
551,565
551,567
551,1255
552,1516
554,797
554,1563
554,1150
554,1937
554,2592
554,1594
554,2547
554,1054
554,2488
555,776
555,2520
555,1915
556,1827
557,880
557,1131
557,567
557,1468
558,1418
560,567
564,797
564,1719
565,880
565,1239
567,1125
567,880
567,1131
567,1284
567,1881
567,874
567,2074
567,1937
568,570
568,572
568,573
568,574
568,577
568,2022
569,903
572,818
574,624
576,1131
576,648
576,2310
577,1125
577,969
578,1002
579,588
579,592
579,599
579,2393
579,1609
583,1075
587,599
587,2393
587,2359
587,2354
588,1991
588,2517
591,599
591,938
591,1799
592,929
593,599
593,2180
594,599
595,599
595,2393
595,784
596,1642
597,2479
597,1531
599,600
599,601
599,603
599,604
599,605
599,606
599,608
599,609
599,610
599,612
599,613
599,1136
599,1678
599,2053
600,1099
601,619
601,818
603,2266
603,1052
604,705
605,1263
606,824
608,869
609,2058
611,769
612,1493
613,1493
614,928
614,1279
615,2065
616,2075
617,2044
617,1525
617,2619
619,1999
619,1743
621,626
625,2686
625,1918
625,1504
626,909
630,839
630,1520
631,818
633,1955
633,2016
633,1282
636,637
639,1052
639,1289
640,1407
640,1240
640,1000
641,1240
644,1448
644,1860
645,1248
646,2540
653,2259
654,2128
658,659
658,668
658,741
658,2090
659,664
659,665
659,667
659,1403
659,1835
660,668
660,1076
664,818
665,1835
665,1731
666,2506
667,668
667,1557
667,1680
667,1991
668,1403
668,2647
668,2326
671,1099
673,690
673,760
673,792
675,922
675,1106
675,1139
675,1181
676,680
676,685
676,686
676,688
678,1454
680,1891
684,2536
686,1120
686,1129
686,740
688,1032
688,776
688,1033
688,1130
688,903
688,743
688,2264
688,1172
688,2582
690,692
690,698
690,703
690,1130
695,1199
696,1706
698,1564
700,1223
703,1308
703,1832
708,818
708,1118
709,1753
713,1680
713,1801
714,715
714,716
714,719
714,720
714,722
714,723
714,726
714,728
714,730
714,731
714,732
714,734
714,735
714,736
714,737
714,738
714,739
714,740
714,741
714,742
714,743
714,744
714,745
714,746
714,747
714,748
714,750
714,751
714,752
714,756
714,758
714,759
714,860
714,1688
714,1698
714,1692
718,1636
719,1685
722,913
735,741
735,1123
736,1332
738,760
739,2235
740,860
740,1529
740,814
744,1502
745,840
745,1684
745,1789
745,1055
745,1056
745,1790
745,2619
746,2063
747,1934
747,2440
756,1754
756,1206
758,1599
758,2598
759,797
760,761
760,763
760,767
760,768
760,769
760,770
760,771
760,772
760,773
760,775
760,776
760,778
760,779
760,780
760,781
760,782
760,1194
760,1197
760,1824
760,1199
760,860
763,1199
763,2686
763,1187
763,1910
764,1599
765,776
765,1194
765,1529
768,1344
769,776
769,2231
770,1850
771,776
771,1194
772,1302
775,1194
775,1824
775,1294
776,1002
776,1003
776,1004
776,780
776,1194
776,1199
776,2252
776,1651
778,1194
778,1959
778,1227
779,783
779,1641
779,2227
780,1136
781,922
783,785
783,1887
784,1993
784,2423
785,2371
789,1988
790,875
790,1389
792,1672
792,891
792,1668
794,1913
794,1806
795,851
797,802
799,1211
800,854
803,1120
805,1479
810,872
811,814
811,818
812,1609
814,1150
815,1330
816,818
816,840
816,1310
817,1467
818,819
818,820
818,824
818,826
818,827
818,829
818,830
818,831
818,833
818,834
818,835
818,836
818,838
818,839
818,1071
818,2363
818,1239
820,2501
820,2430
823,2603
826,2326
829,2538
829,1204
829,2219
829,1952
831,854
832,1032
834,840
839,2653
840,842
840,844
840,845
840,846
840,847
840,848
840,851
840,1587
840,1496
842,2160
844,1807
845,2035
846,1599
846,1699
847,2427
847,2542
850,1976
850,2697
854,856
854,857
854,859
854,860
854,861
854,862
854,900
857,2635
857,1313
858,913
859,1094
860,944
860,946
860,1493
860,2431
860,1494
861,1575
861,1158
864,875
864,1202
864,1204
864,1094
864,1103
865,872
866,1555
867,2165
870,1131
870,1555
870,943
871,2375
871,1059
872,1158
872,1159
872,1161
872,1218
872,1237
872,1478
873,880
873,2095
874,880
874,1125
875,879
875,880
875,881
875,882
875,883
875,884
875,1181
875,1202
875,1302
875,1459
875,2633
876,880
880,1264
880,924
880,1273
880,881
880,2458
881,1202
881,1083
881,1209
881,1302
882,2242
883,2419
884,1389
884,2060
884,1045
885,1022
887,1137
888,1684
892,2016
897,1236
900,1497
901,1458
903,1125
903,1599
906,1420
906,1472
906,1966
906,1645
909,1999
910,2558
913,1713
914,1718
915,1414
918,2190
928,1608
929,2409
929,1417
931,1734
936,938
936,939
936,978
936,2318
937,938
938,974
938,1530
938,943
938,1451
939,2503
939,1459
940,942
940,943
941,2121
942,1556
942,1941
943,1102
944,1022
944,2357
945,1834
946,1130
946,1158
949,2590
950,951
950,956
951,1117
952,2231
955,1001
958,2349
959,1046
963,1770
968,1257
969,971
971,1342
973,1170
974,1742
978,1983
978,1592
980,2320
985,1211
985,1368
985,1846
987,1065
988,1441
995,1120
995,2058
998,1496
1000,1292
1002,2405
1003,1560
1004,1564
1008,1738
1012,1438
1017,1478
1017,2090
1018,1277
1019,1302
1020,1508
1022,1832
1022,2521
1024,1029
1024,1030
1029,1925
1030,1314
1030,1959
1030,1607
1034,2458
1034,1604
1035,2266
1035,2418
1035,1628
1038,2190
1044,1046
1044,1048
1044,1049
1044,1051
1044,1197
1044,1202
1046,1776
1046,1799
1046,1955
1048,1053
1048,1742
1048,1792
1049,2583
1050,1618
1052,1467
1052,1479
1053,1055
1053,1056
1054,1684
1055,1915
1055,1185
1056,2616
1061,1225
1068,2031
1068,1734
1069,1585
1070,1790
1071,1244
1075,2079
1075,1152
1075,2472
1075,2633
1077,1916
1082,1129
1083,1206
1083,1388
1084,1303
1084,1917
1084,2294
1087,2654
1089,1197
1089,1563
1089,1485
1090,1105
1090,2695
1091,1301
1093,1632
1094,1493
1094,1715
1098,1278
1098,1112
1101,1381
1101,1641
1102,1555
1103,2186
1103,1144
1105,2156
1106,1301
1106,2282
1108,1300
1112,1311
1113,1504
1114,1186
1118,1590
1118,1686
1119,1654
1119,1563
1119,1464
1120,1124
1120,1125
1120,1129
1120,1130
1120,1131
1120,1133
1120,1135
1124,1319
1124,2141
1125,1131
1125,2488
1129,2073
1129,2341
1130,1218
1130,1563
1130,1535
1130,1564
1130,1131
1131,1587
1131,1590
1131,1466
1131,1654
1133,1663
1135,2637
1135,1205
1135,1511
1139,1790
1139,2069
1158,1954
1159,1891
1159,2102
1159,1849
1161,1250
1161,1705
1164,1845
1169,1741
1173,2535
1175,1674
1181,1202
1181,1206
1189,2535
1189,1277
1190,1418
1194,1195
1194,1197
1194,1199
1194,1202
1194,1206
1197,1199
1199,2639
1201,1966
1202,1203
1202,1204
1202,1205
1202,1206
1202,1209
1202,1210
1203,1206
1203,2285
1204,1261
1204,1287
1204,1302
1204,1279
1205,1535
1206,1302
1206,1386
1206,1388
1206,1389
1206,2479
1208,1889
1209,1302
1209,1280
1209,1284
1209,2596
1209,1324
1209,1830
1210,1302
1211,1237
1211,2321
1216,1335
1218,1587
1218,1376
1223,1227
1225,1230
1227,1457
1228,2136
1231,1976
1231,1954
1233,1981
1233,1573
1235,1466
1236,1422
1237,1239
1237,1240
1239,1609
1240,1521
1246,2215
1250,2592
1256,2458
1261,1302
1261,1305
1261,1567
1261,1388
1264,2649
1277,1467
1277,1684
1277,2638
1278,1463
1280,1302
1282,1302
1283,2135
1283,2169
1285,1302
1287,1603
1287,1302
1287,1308
1287,1647
1287,2530
1288,1809
1290,2419
1293,2535
1294,1870
1297,1747
1298,1302
1299,2042
1302,1303
1302,1305
1302,1306
1302,1380
1303,2138
1303,1446
1303,2017
1305,1536
1305,1866
1308,1977
1308,2037
1309,2700
1311,1959
1312,1959
1312,1313
1312,1867
1312,1688
1313,1315
1314,1319
1315,1483
1315,1709
1315,1566
1319,1959
1319,1856
1321,1504
1328,1504
1328,1599
1330,1979
1333,1651
1333,2032
1334,2479
1337,2074
1348,1459
1351,2493
1351,1677
1352,2101
1353,1558
1355,1393
1355,2258
1359,1757
1359,2573
1373,1824
1376,2079
1381,1738
1381,1954
1382,1608
1385,1883
1388,1838
1393,1751
1398,2569
1400,1403
1400,2095
1401,1835
1401,1983
1405,1835
1407,1832
1409,2558
1409,2547
1412,1554
1412,1446
1417,1909
1417,2438
1418,1419
1419,1726
1423,1975
1434,2596
1441,1775
1446,2100
1450,2393
1457,2173
1458,1568
1464,1684
1467,1472
1471,1684
1472,2058
1483,2246
1485,2223
1485,1511
1488,1775
1493,1494
1493,1495
1493,1496
1493,1497
1493,1501
1497,1590
1504,1599
1507,2008
1508,1511
1509,2041
1511,1789
1511,2239
1518,1684
1529,1738
1529,2009
1529,2534
1529,2318
1531,1535
1534,1781
1535,1604
1536,1774
1545,1835
1545,1904
1547,1551
1547,1553
1547,1554
1547,1878
1550,1595
1553,2023
1554,2114
1554,2143
1554,2427
1557,2583
1559,2364
1563,1590
1563,1564
1565,2642
1566,2044
1566,2220
1573,1627
1574,2334
1578,2513
1582,1609
1586,2041
1599,1604
1599,1607
1599,1608
1599,1609
1599,1610
1600,2677
1604,2660
1606,2159
1608,1692
1609,1651
1623,1627
1623,2462
1628,2032
1640,2279
1641,2099
1645,1764
1654,2503
1654,1777
1662,2427
1663,1941
1674,1832
1676,2173
1677,2246
1681,2656
1682,1891
1684,1685
1688,1692
1688,2032
1692,2149
1698,2289
1699,2339
1704,1891
1706,2058
1715,1716
1715,2124
1715,2215
1716,1829
1728,2480
1732,1736
1734,2102
1736,1770
1736,1887
1736,2591
1738,2464
1740,2502
1757,1909
1758,1991
1760,2419
1781,2366
1783,2187
1789,1835
1792,2011
1797,2590
1803,1891
1803,2009
1810,2075
1810,1861
1813,2423
1819,1900
1824,1832
1827,2633
1828,2100
1835,1842
1835,1843
1838,2622
1850,2660
1857,1958
1857,1908
1861,1954
1885,2067
1891,1951
1894,2343
1894,2234
1900,2100
1908,1944
1915,2498
1916,2592
1925,2600
1934,2691
1936,2128
1937,2187
1938,2254
1941,2187
1952,1954
1952,1955
1954,2137
1956,2506
1981,2569
1991,2019
1991,2678
2009,2013
2009,2032
2009,2507
2010,2148
2019,2582
2019,2111
2023,2321
2034,2242
2035,2424
2036,2165
2038,2584
2039,2223
2041,2063
2044,2101
2061,2301
2061,2244
2063,2231
2068,2501
2071,2513
2074,2657
2079,2656
2099,2101
2101,2104
2106,2462
2107,2517
2107,2360
2128,2696
2148,2513
2242,2682
2281,2333
2318,2506
2338,2380
2364,2543
2376,2660
2427,2469
2440,2535
2497,2669
2540,2576
